"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check that an invalid database name makes the database charm block.","88044","test_database","tests.integration","2026-09-20","passed","2026-09-20","","test_invalid_database","",""
"Deploy the charm-under-test.

    Assert on the unit status before any relations/configurations take place.
    ","351429","test_deploy","tests.integration","2026-09-20","passed","2026-09-20","","test_charm","",""
"","76686","test_interruption_db_process[SIGTERM-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","2026-09-20","passed","2026-09-20","","test_self_healing_1","",""
"Clean up A-B relations before testing multi-hop scenario.","61558","test_cleanup_ab_relations","tests.integration.ha_tests","2026-09-20","passed","2026-09-20","","test_logical_replication_circular","",""
"Deploy a PostgreSQL cluster in each model.","430131","test_deploy","tests.integration.high_availability","2026-09-20","passed","2026-09-20","","test_async_replication_outage","",""
"Test an upgrade failure and its rollback.","120640","test_fail_and_rollback","tests.integration.high_availability","2026-09-20","passed","2026-09-20","","test_upgrade","",""
"Test replica shutdown with watcher providing quorum.

    Expected behavior:
    - All connected clients to the primary should not be interrupted
    - Clients connected to replica should be re-routed to primary
    - No significant outage (less than a minute)
    ","307095","test_replica_shutdown_with_watcher","tests.integration.ha_tests","2026-09-20","passed","2026-09-20","","test_stereo_mode","",""
"Test password rotation action.","259573","test_password_rotation","tests.integration","2026-09-20","passed","2026-09-20","","test_password_rotation","",""
"Re-integrating the relation must not duplicate the subscriber rows.

    Upstream bug: canonical/postgresql-k8s-operator#982 comment 3019811325
    (6 rows became 12 after remove + re-integrate).
    ","87579","test_rerelation_no_duplication","tests.integration.ha_tests","2026-09-20","passed","2026-09-20","","test_logical_replication_scenarios","",""
"Test that user can't connect with empty password.","2872","test_db_connection_with_empty_password","tests.integration","2026-09-20","passed","2026-09-20","","test_password_rotation","",""
"Test refresh back to stable channel.","867151","test_rollback_without_pre_refresh_check","tests.integration.high_availability","2026-09-20","passed","2026-09-20","","test_upgrade_skip_pre_upgrade_check","",""
"Relate the two clusters and start replication, making db2 a standby cluster.","83646","test_async_relate_and_replicate","tests.integration.high_availability","2026-09-20","passed","2026-09-20","","test_async_replication_outage","",""
"Verify that a single watcher can monitor multiple PostgreSQL clusters.

    The watcher relation no longer has limit: 1, so the watcher can relate
    to multiple PostgreSQL clusters simultaneously. Each relation gets its own
    Raft instance with a dedicated port and data directory.
    ","113346","test_multi_cluster_watcher","tests.integration.ha_tests","2026-09-20","passed","2026-09-20","","test_stereo_mode","",""
"Run the create-replication action and wait for the applications to settle.","118627","test_create_replication","tests.integration.high_availability","2026-09-20","passed","2026-09-20","","test_async_replication_upgrade","",""
"Test network isolation of primary with watcher.

    Expected behavior:
    - Isolated primary's connections terminated
    - Replica promoted to primary
    - When network restored, old primary becomes replica
    ","174252","test_primary_network_isolation_with_watcher","tests.integration.ha_tests","2026-09-20","passed","2026-09-20","","test_stereo_mode","",""
"After truncating the subscriber table, a clean re-subscribe works.","","test_truncate_resubscribe_recovery","tests.integration.ha_tests","","unknown","","","test_logical_replication_scenarios","",""
"The PR body scenario: initial copy on subscribe and ongoing push.","74837","test_basic_one_way_replication","tests.integration.ha_tests","2026-09-20","passed","2026-09-20","","test_logical_replication_scenarios","",""
"A forceful restart with deleted data and without transaction logs (forced clone).","0","test_forceful_restart_without_data_and_transaction_logs","tests.integration.ha_tests","2026-09-20","skipped","2026-09-20","","test_self_healing_3","",""
"Test that TLS is enabled when relating to the TLS Certificates Operator.","821482","test_tls_enabled","tests.integration","2026-09-20","passed","2026-09-20","","test_tls","",""
"Test that multi-hop replication of different table works.

    Scenario: A -> B -> C (public.users), C -> A (public.orders)
    Expected: Works fine since orders doesn't create a cycle
    ","59631","test_multihop_different_table_allowed","tests.integration.ha_tests","2026-09-20","passed","2026-09-20","","test_logical_replication_circular","",""
"","0","test_nextcloud_db_blocked","tests.integration.new_relations","2026-09-20","skipped","2026-09-20","","test_new_relations_2","",""
"","76125","test_interruption_db_process[SIGKILL-postgres]","tests.integration.ha_tests","2026-09-20","passed","2026-09-20","","test_self_healing_1","",""
"","461628","test_pg_hba","tests.integration","2026-09-20","passed","2026-09-20","","test_pg_hba","",""
"Test that relation data, like connection data, is updated correctly when scaling.","814931","test_relation_data_is_updated_correctly_when_scaling","tests.integration.new_relations","2026-09-20","passed","2026-09-20","","test_new_relations_1","",""
"Build and deploy two PostgreSQL clusters.","562056","test_build_and_deploy","tests.integration.ha_tests","2026-09-20","passed","2026-09-20","","test_restore_cluster","",""
"Test removing and re-relating the two postgresql clusters.","558621","test_unrelate_and_relate","tests.integration.high_availability","2026-09-20","passed","2026-09-20","","test_async_replication","",""
"Test that an application can connect to different clusters of the same database.","113824","test_an_application_can_connect_to_multiple_database_clusters","tests.integration.new_relations","2026-09-20","passed","2026-09-20","","test_new_relations_1","",""
"Cycling the subscription config must not duplicate a non-empty table.","709738","test_config_cycle_no_duplication","tests.integration.ha_tests","2026-09-20","failed","2026-09-20","","test_logical_replication_scenarios","",""
"Test primary shutdown with watcher providing quorum.

    Expected behavior:
    - Old primary should be network-isolated (Patroni handles this)
    - Replica should be promoted to primary
    - Clients re-routed to new primary
    - When old primary is healthy, it should become a replica
    ","325673","test_primary_shutdown_with_watcher","tests.integration.ha_tests","2026-09-20","passed","2026-09-20","","test_stereo_mode","",""
"","258","test_database_is_up[2]","tests.integration","2026-09-20","passed","2026-09-20","","test_charm","",""
"Upgrade the two PostgreSQL clusters and assert the shared secret id is stable.","635428","test_upgrade_from_edge","tests.integration.high_availability","2026-09-20","failed","2026-09-20","","test_async_replication_upgrade","",""
"Test that in general, there is no change when password validation fails.","2342","test_no_password_change_on_invalid_password","tests.integration","2026-09-20","passed","2026-09-20","","test_password_rotation","",""
"Build and deploy three unit of PostgreSQL.","433494","test_build_and_deploy","tests.integration.ha_tests","2026-09-20","passed","2026-09-20","","test_self_healing_1","",""
"Test that is possible to restore a backup to another PostgreSQL cluster.","329625","test_restore_on_new_cluster","tests.integration","2026-09-20","passed","2026-09-20","","test_backups_gcp","",""
"Relate the two PostgreSQL clusters.","30709","test_async_relate","tests.integration.spaces","2026-09-20","passed","2026-09-20","","test_spaced_async_replication","",""
"Update the second cluster.","632327","test_upgrade_from_edge","tests.integration.high_availability","2026-09-20","passed","2026-09-20","","test_upgrade","",""
"Test that check relation data.","220048","test_relations","tests.integration.new_relations","2026-09-20","passed","2026-09-20","","test_relations_coherence","",""
"Try deploying an amd64 charm on an arm64 host.","0","test_amd_charm_on_arm_host","tests.integration","2026-09-20","skipped","2026-09-20","","test_wrong_arch","",""
"","525208","test_removing_unit[roles3]","tests.integration.ha_tests","2026-09-20","passed","2026-09-20","","test_scaling_three_units","",""
"Deploy the charms.","167595","test_deploy","tests.integration","2026-09-20","passed","2026-09-20","","test_invalid_extra_user_roles","",""
"Deploy a 3-unit PostgreSQL cluster and the continuous-writes test application.","454595","test_deploy","tests.integration.high_availability","2026-09-20","passed","2026-09-20","","test_patroni_reinit","",""
"Test the audit plugin.","212725","test_audit_plugin","tests.integration","2026-09-20","passed","2026-09-20","","test_audit","",""
"Build, deploy two units of PostgreSQL and do backup in AWS. Then, write new data into DB, switch WAL file and test point-in-time-recovery restore action.","1931060","test_pitr_backup_aws","tests.integration","2026-09-20","passed","2026-09-20","","test_backups_pitr_aws","",""
"Run the create-replication action and wait for the applications to settle.","158735","test_create_replication","tests.integration.spaces","2026-09-20","passed","2026-09-20","","test_spaced_async_replication","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","451222","test_deploy_latest","tests.integration.high_availability","2026-09-20","passed","2026-09-20","","test_upgrade","",""
"Build, deploy two units of PostgreSQL and do backup in AWS. Then, write new data into DB, switch WAL file and test point-in-time-recovery restore action.","1926735","test_pitr_backup_ceph","tests.integration","2026-09-20","passed","2026-09-20","","test_backups_pitr_ceph","",""
"","88186","test_freeze_db_process[/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","2026-09-20","passed","2026-09-20","","test_self_healing_2","",""
"Deploy three PostgreSQL clusters for testing circular replication.","413609","test_deploy_clusters","tests.integration.ha_tests","2026-09-20","passed","2026-09-20","","test_logical_replication_circular","",""
"","","test_pg3_local_error","tests.integration.ha_tests","","unknown","","","test_logical_replication","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","84145","test_full_cluster_restart[SIGTERM-postgres]","tests.integration.ha_tests","2026-09-20","passed","2026-09-20","","test_self_healing_2","",""
"","247","test_database_is_up[1]","tests.integration","2026-09-20","passed","2026-09-20","","test_charm","",""
"Test that bidirectional replication of different tables is allowed.

    Scenario: Cluster A -> B (public.users), Cluster B -> A (public.orders)
    Expected: Both work fine, no circular replication
    ","63430","test_bidirectional_different_tables_allowed","tests.integration.ha_tests","2026-09-20","passed","2026-09-20","","test_logical_replication_circular","",""
"Test network isolation of replica with watcher.

    Expected behavior:
    - Primary remains primary (doesn't failover) - Raft quorum maintained with watcher
    - With synchronous_mode_strict=true, writes pause (no sync_standby available)
    - After network restore, writes resume
    - No data loss

    Note: This test uses iptables-based network isolation to preserve the replica's IP,
    avoiding the complexity of IP changes when using eth0 device removal.
    ","111932","test_replica_network_isolation_with_watcher","tests.integration.ha_tests","2026-09-20","passed","2026-09-20","","test_stereo_mode","",""
"Completely cut and restore network.","211062","test_network_cut","tests.integration.ha_tests","2026-09-20","passed","2026-09-20","","test_self_healing_3","",""
"","428202","test_scale_up","tests.integration.high_availability","2026-09-20","passed","2026-09-20","","test_async_replication","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","432873","test_deploy_stable","tests.integration.high_availability","2026-09-20","passed","2026-09-20","","test_upgrade_from_stable","",""
"","67769","test_switchover_sync_standby","tests.integration","2026-09-20","passed","2026-09-20","","test_charm","",""
"","","test_replication_after_pg2_removal","tests.integration.ha_tests","","unknown","","","test_logical_replication","",""
"Test wal_compression configuration parameter.","59072","test_wal_compression_config","tests.integration","2026-09-20","passed","2026-09-20","","test_config","",""
"Test to write to primary, and read the same data back from replicas.","15101","test_data_replication","tests.integration.spaces","2026-09-20","passed","2026-09-20","","test_spaced_async_replication","",""
"","37094","test_readd_db_from_prefix","tests.integration","2026-09-20","passed","2026-09-20","","test_username_prefix","",""
"Graceful removal must release the storage so teardown completes.

    Regression test for canonical/postgresql-operator#1550: without stopping the
    workload in the ``storage-detaching`` hook the snap keeps the storage mounts
    busy, so Juju's unmount fails (""target is busy"") and teardown hangs.
    ","229540","test_storage_released_on_removal","tests.integration","2026-09-20","passed","2026-09-20","","test_storage_detaching","",""
"","58630","test_majority","tests.integration.ha_tests","2026-09-20","passed","2026-09-20","","test_synchronous_policy","",""
"Deploy two single-unit PostgreSQL clusters with their data integrators.","308369","test_deploy_clusters","tests.integration.ha_tests","2026-09-20","passed","2026-09-20","","test_logical_replication_scenarios","",""
"Build and deploy the charm and check its storage list.","243706","test_storage","tests.integration","2026-09-20","passed","2026-09-20","","test_storage","",""
"","","test_pg2_publisher_error","tests.integration.ha_tests","","unknown","","","test_logical_replication","",""
"Deploy the charms.","238742","test_deploy","tests.integration","2026-09-20","passed","2026-09-20","","test_username_prefix","",""
"Test graceful promotion of a standby cluster to primary.","249851","test_standby_promotion","tests.integration.high_availability","2026-09-20","passed","2026-09-20","","test_async_replication","",""
"Make db2 a standby cluster of db1 via async replication.","148460","test_relate_and_replicate","tests.integration.high_availability","2026-09-20","passed","2026-09-20","","test_async_replication_dead_dc_recovery","",""
"The DPE-10203 regression: dead-DC teardown must not deadlock create-replication.","241059","test_dead_dc_failover_and_recreate_replication","tests.integration.high_availability","2026-09-20","passed","2026-09-20","","test_async_replication_dead_dc_recovery","",""
"","1969","test_settings_are_correct[2]","tests.integration","2026-09-20","passed","2026-09-20","","test_charm","",""
"","604639","test_removing_stereo_primary","tests.integration.ha_tests","2026-09-20","broken","2026-09-20","","test_scaling","",""
"Test that multi-hop circular replication is blocked.

    Scenario: Cluster A -> B -> C -> A (all for public.users)
    Expected: The final A subscription is blocked with circular replication error
    ","272090","test_multihop_circular_blocked","tests.integration.ha_tests","2026-09-20","passed","2026-09-20","","test_logical_replication_circular","",""
"Test data persists through a primary deletion.","320772","test_persist_data_through_primary_deletion","tests.integration","2026-09-20","passed","2026-09-20","","test_charm","",""
"Build the charm and deploy it.","9685","test_deploy_active","tests.integration","2026-09-20","passed","2026-09-20","","test_tls","",""
"","76519","test_interruption_db_process[SIGTERM-postgres]","tests.integration.ha_tests","2026-09-20","passed","2026-09-20","","test_self_healing_1","",""
"Test worker process configuration parameters are applied correctly.","55322","test_worker_process_configs","tests.integration","2026-09-20","passed","2026-09-20","","test_config","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","113433","test_full_cluster_restart[SIGKILL-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","2026-09-20","passed","2026-09-20","","test_self_healing_2","",""
"Build the charm and deploy it.","345618","test_deploy_active","tests.integration","2026-09-20","passed","2026-09-20","","test_password_rotation","",""
"Build and deploy three unit of PostgreSQL.","471536","test_build_and_deploy","tests.integration.ha_tests","2026-09-20","passed","2026-09-20","","test_self_healing_3","",""
