"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Apr 06 01:38:30 UTC 2024","Sat Apr 06 01:42:52 UTC 2024","261637","tests.integration.new_relations","test_new_relations","","","","test_read_only_endpoint_in_scaled_up_cluster","Test that there is read-only endpoint in a scaled up cluster."
"passed","Sat Apr 06 01:41:49 UTC 2024","Sat Apr 06 01:46:57 UTC 2024","307932","tests.integration","test_password_rotation","","","","test_password_rotation","Test password rotation action."
"passed","Sat Apr 06 01:48:35 UTC 2024","Sat Apr 06 01:49:16 UTC 2024","40819","tests.integration.ha_tests","test_self_healing","","","","test_kill_db_process[/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]",""
"passed","Sat Apr 06 01:41:40 UTC 2024","Sat Apr 06 01:46:43 UTC 2024","302145","tests.integration.ha_tests","test_upgrade","","","","test_upgrade_from_edge",""
"passed","Sat Apr 06 01:42:52 UTC 2024","Sat Apr 06 01:42:55 UTC 2024","3289","tests.integration.new_relations","test_new_relations","","","","test_database_relation_with_charm_libraries","Test basic functionality of database relation interface."
"passed","Sat Apr 06 01:28:04 UTC 2024","Sat Apr 06 01:40:36 UTC 2024","751842","tests.integration.ha_tests","test_replication","","","","test_build_and_deploy","Build and deploy three unit of PostgreSQL."
"passed","Sat Apr 06 01:28:08 UTC 2024","Sat Apr 06 01:41:04 UTC 2024","776618","tests.integration","test_charm","","","","test_deploy","Deploy the charm-under-test.

    Assert on the unit status before any relations/configurations take place.
    "
"passed","Sat Apr 06 01:45:50 UTC 2024","Sat Apr 06 01:46:14 UTC 2024","24172","tests.integration.new_relations","test_new_relations","","","","test_an_application_can_request_multiple_databases","Test that an application can request additional databases using the same interface."
"passed","Sat Apr 06 01:28:10 UTC 2024","Sat Apr 06 01:40:20 UTC 2024","729901","tests.integration.ha_tests","test_upgrade_from_stable","","","","test_deploy_stable","Simple test to ensure that the PostgreSQL and application charms get deployed."
"passed","Sat Apr 06 01:42:56 UTC 2024","Sat Apr 06 01:44:48 UTC 2024","112000","tests.integration.new_relations","test_new_relations","","","","test_two_applications_doesnt_share_the_same_relation_data","Test that two different application connect to the database with different credentials."
"passed","Sat Apr 06 01:51:50 UTC 2024","Sat Apr 06 02:01:02 UTC 2024","551611","tests.integration","test_db","","","","test_sentry_db_blocked",""
"passed","Sat Apr 06 01:41:05 UTC 2024","Sat Apr 06 01:41:06 UTC 2024","1033","tests.integration","test_charm","","","","test_settings_are_correct[0]",""
"passed","Sat Apr 06 01:41:13 UTC 2024","Sat Apr 06 01:47:56 UTC 2024","402937","tests.integration.ha_tests","test_self_healing","","","","test_storage_re_use","Verifies that database units with attached storage correctly repurpose storage.

    It is not enough to verify that Juju attaches the storage. Hence test checks that the
    postgresql properly uses the storage that was provided. (ie. doesn't just re-sync everything
    from primary, but instead computes a diff between current storage and primary storage.)
    "
"passed","Sat Apr 06 01:28:07 UTC 2024","Sat Apr 06 01:38:05 UTC 2024","598138","tests.integration.new_relations","test_new_relations","","","","test_deploy_charms","Deploy both charms (application and database) to use in the tests."
"skipped","Sat Apr 06 01:34:55 UTC 2024","Sat Apr 06 01:34:55 UTC 2024","0","tests.integration","test_subordinates","","","","test_scale_down",""
"passed","Sat Apr 06 01:41:05 UTC 2024","Sat Apr 06 01:41:05 UTC 2024","69","tests.integration","test_charm","","","","test_exporter_is_up[2]",""
"passed","Sat Apr 06 01:41:06 UTC 2024","Sat Apr 06 01:41:07 UTC 2024","1025","tests.integration","test_charm","","","","test_settings_are_correct[1]",""
"passed","Sat Apr 06 01:27:54 UTC 2024","Sat Apr 06 02:04:54 UTC 2024","2220689","tests.integration","test_db_admin","","","","test_landscape_scalable_bundle_db","Deploy Landscape Scalable Bundle to test the 'db-admin' relation."
"passed","Sat Apr 06 01:40:20 UTC 2024","Sat Apr 06 01:40:23 UTC 2024","3235","tests.integration.ha_tests","test_upgrade_from_stable","","","","test_pre_upgrade_check","Test that the pre-upgrade-check action runs successfully."
"passed","Sat Apr 06 01:55:38 UTC 2024","Sat Apr 06 01:56:41 UTC 2024","62735","tests.integration.new_relations","test_new_relations","","","","test_relation_with_no_database_name","Test that a relation with no database name doesn't block the charm."
"passed","Sat Apr 06 01:41:04 UTC 2024","Sat Apr 06 01:41:05 UTC 2024","86","tests.integration","test_charm","","","","test_exporter_is_up[1]",""
"passed","Sat Apr 06 01:47:42 UTC 2024","Sat Apr 06 01:47:52 UTC 2024","9438","tests.integration","test_password_rotation","","","","test_no_password_change_on_invalid_password","Test that in general, there is no change when password validation fails."
"passed","Sat Apr 06 02:02:54 UTC 2024","Sat Apr 06 02:07:41 UTC 2024","286874","tests.integration.new_relations","test_new_relations","","","","test_nextcloud_db_blocked",""
"passed","Sat Apr 06 01:52:39 UTC 2024","Sat Apr 06 01:53:29 UTC 2024","50371","tests.integration.ha_tests","test_self_healing","","","","test_restart_db_process[postgres]",""
"passed","Sat Apr 06 02:32:02 UTC 2024","Sat Apr 06 02:38:30 UTC 2024","388269","tests.integration.ha_tests","test_self_healing","","","","test_network_cut","Completely cut and restore network."
"passed","Sat Apr 06 01:39:33 UTC 2024","Sat Apr 06 01:51:50 UTC 2024","736723","tests.integration","test_db","","","","test_relation_data_is_updated_correctly_when_scaling","Test that relation data, like connection data, is updated correctly when scaling."
"passed","Sat Apr 06 01:38:05 UTC 2024","Sat Apr 06 01:38:30 UTC 2024","25177","tests.integration.new_relations","test_new_relations","","","","test_no_read_only_endpoint_in_standalone_cluster","Test that there is no read-only endpoint in a standalone cluster."
"passed","Sat Apr 06 02:01:02 UTC 2024","Sat Apr 06 02:03:19 UTC 2024","137804","tests.integration","test_db","","","","test_roles_blocking",""
"broken","Sat Apr 06 02:29:59 UTC 2024","Sat Apr 06 02:31:16 UTC 2024","77383","tests.integration.ha_tests","test_self_healing","","","","test_forceful_restart_without_data_and_transaction_logs","A forceful restart with deleted data and without transaction logs (forced clone)."
"passed","Sat Apr 06 01:28:04 UTC 2024","Sat Apr 06 01:39:41 UTC 2024","696439","tests.integration","test_plugins","","","","test_plugins","Build and deploy one unit of PostgreSQL and then test the available plugins."
"passed","Sat Apr 06 01:28:09 UTC 2024","Sat Apr 06 01:39:33 UTC 2024","684323","tests.integration","test_db","","","","test_mailman3_core_db","Deploy Mailman3 Core to test the 'db' relation."
"passed","Sat Apr 06 01:46:14 UTC 2024","Sat Apr 06 01:55:38 UTC 2024","564061","tests.integration.new_relations","test_new_relations","","","","test_relation_data_is_updated_correctly_when_scaling","Test that relation data, like connection data, is updated correctly when scaling."
"skipped","Sat Apr 06 01:46:14 UTC 2024","Sat Apr 06 01:46:14 UTC 2024","0","tests.integration","test_tls","","","","test_restart_machine",""
"passed","Sat Apr 06 01:41:04 UTC 2024","Sat Apr 06 01:41:04 UTC 2024","2","tests.integration","test_charm","","","","test_database_is_up[1]",""
"passed","Sat Apr 06 01:41:04 UTC 2024","Sat Apr 06 01:41:04 UTC 2024","3","tests.integration","test_charm","","","","test_database_is_up[2]",""
"passed","Sat Apr 06 01:59:12 UTC 2024","Sat Apr 06 02:02:54 UTC 2024","221742","tests.integration.new_relations","test_new_relations","","","","test_invalid_extra_user_roles",""
"passed","Sat Apr 06 01:46:44 UTC 2024","Sat Apr 06 01:50:23 UTC 2024","219791","tests.integration.ha_tests","test_upgrade","","","","test_fail_and_rollback",""
"passed","Sat Apr 06 01:42:43 UTC 2024","Sat Apr 06 01:42:50 UTC 2024","7003","tests.integration.ha_tests","test_replication","","","","test_consistency","Write to primary, read data from secondaries (check consistency)."
"passed","Sat Apr 06 01:28:12 UTC 2024","Sat Apr 06 01:41:13 UTC 2024","780748","tests.integration.ha_tests","test_self_healing","","","","test_build_and_deploy","Build and deploy three unit of PostgreSQL."
"skipped","Sat Apr 06 02:03:19 UTC 2024","Sat Apr 06 02:03:19 UTC 2024","0","tests.integration","test_db","","","","test_canonical_livepatch_onprem_bundle_db",""
"passed","Sat Apr 06 01:46:57 UTC 2024","Sat Apr 06 01:46:58 UTC 2024","1251","tests.integration","test_password_rotation","","","","test_password_from_secret_same_as_cli","Checking if password is same as returned by CLI.

    I.e. we're manipulating the secret we think we're manipulating.
    "
"passed","Sat Apr 06 01:28:09 UTC 2024","Sat Apr 06 01:46:14 UTC 2024","1085321","tests.integration","test_tls","","","","test_tls_enabled","Test that TLS is enabled when relating to the TLS Certificates Operator."
"passed","Sat Apr 06 02:20:32 UTC 2024","Sat Apr 06 02:34:12 UTC 2024","819963","tests.integration","test_backups","","","","test_restore_on_new_cluster","Test that is possible to restore a backup to another PostgreSQL cluster."
"passed","Sat Apr 06 01:42:51 UTC 2024","Sat Apr 06 01:51:16 UTC 2024","504779","tests.integration.ha_tests","test_replication","","","","test_no_data_replicated_between_clusters","Check that writes in one cluster are not replicated to another cluster."
"passed","Sat Apr 06 01:41:04 UTC 2024","Sat Apr 06 01:41:04 UTC 2024","41","tests.integration","test_charm","","","","test_exporter_is_up[0]",""
"passed","Sat Apr 06 01:41:07 UTC 2024","Sat Apr 06 01:41:08 UTC 2024","1040","tests.integration","test_charm","","","","test_settings_are_correct[2]",""
"passed","Sat Apr 06 01:43:35 UTC 2024","Sat Apr 06 02:00:47 UTC 2024","1032126","tests.integration.ha_tests","test_restore_cluster","","","","test_cluster_restore","Recreates the cluster from storage volumes."
"passed","Sat Apr 06 01:50:57 UTC 2024","Sat Apr 06 01:52:38 UTC 2024","100559","tests.integration.ha_tests","test_self_healing","","","","test_freeze_db_process[/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]",""
