"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test application deploy in dirty environment with garbage storage from another application.","1011927","test_app_resources_conflicts_v3","tests.integration.ha_tests","2025-12-16","passed","2025-12-16","","test_smoke","",""
"","62505","test_majority","tests.integration.ha_tests","2025-12-16","passed","2025-12-16","","test_synchronous_policy","",""
"","334786","test_pg_hba","tests.integration","2025-12-16","passed","2025-12-16","","test_pg_hba","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","78449","test_full_cluster_restart[SIGKILL-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","2025-12-16","passed","2025-12-16","","test_self_healing","",""
"Test that there is no read-only endpoint in a standalone cluster.","48725","test_primary_read_only_endpoint_in_standalone_cluster","tests.integration.new_relations","2025-12-16","passed","2025-12-16","","test_new_relations_1","",""
"Build the charm and deploy it.","286715","test_deploy_active","tests.integration","2025-12-16","passed","2025-12-16","","test_password_rotation","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","85110","test_full_cluster_restart[SIGTERM-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","2025-12-16","passed","2025-12-16","","test_self_healing","",""
"Build and deploy two units of PostgreSQL in microceph, test backup and restore actions.","694705","test_backup_ceph","tests.integration","2025-12-16","passed","2025-12-16","","test_backups_ceph","",""
"","46718","test_extensions_blocking","tests.integration","2025-12-16","passed","2025-12-16","","test_db","",""
"","272482","test_removing_unit[roles1]","tests.integration.ha_tests","2025-12-16","passed","2025-12-16","","test_scaling_three_units_async","",""
"Test that is possible to restore a backup to another PostgreSQL cluster.","313307","test_restore_on_new_cluster","tests.integration","2025-12-16","passed","2025-12-16","","test_backups_gcp","",""
"","0","test_nextcloud_db_blocked","tests.integration.new_relations","2025-12-16","skipped","2025-12-16","","test_new_relations_2","",""
"Test promoting the standby cluster.","197339","test_promote_standby","tests.integration.ha_tests","2025-12-16","passed","2025-12-16","","test_async_replication","",""
"Test basic functionality of database relation interface.","2517","test_database_relation_with_charm_libraries","tests.integration.new_relations","2025-12-16","passed","2025-12-16","","test_new_relations_1","",""
"","16116","test_default_all","tests.integration.ha_tests","2025-12-16","passed","2025-12-16","","test_synchronous_policy","",""
"Deploy Mailman3 Core to test the 'db' relation.","588971","test_mailman3_core_db","tests.integration","2025-12-16","passed","2025-12-16","","test_db","",""
"Test data is replicated to new units after a scale up.","816233","test_scale_down_and_up","tests.integration","2025-12-16","passed","2025-12-16","","test_charm","",""
"","61","test_exporter_is_up[2]","tests.integration","2025-12-16","passed","2025-12-16","","test_charm","",""
"Build the charm and deploy it.","5661","test_deploy_active","tests.integration","2025-12-16","passed","2025-12-16","","test_tls","",""
"","3","test_database_is_up[2]","tests.integration","2025-12-16","passed","2025-12-16","","test_charm","",""
"","78659","test_interruption_db_process[SIGKILL-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","2025-12-16","passed","2025-12-16","","test_self_healing","",""
"","516272","test_removing_raft_majority","tests.integration.ha_tests","2025-12-16","passed","2025-12-16","","test_scaling","",""
"Deploy Landscape Scalable Bundle to test the 'db-admin' relation.","1388264","test_landscape_scalable_bundle_db","tests.integration","2025-12-16","passed","2025-12-16","","test_db_admin","",""
"Check that writes in one cluster are not replicated to another cluster.","237901","test_no_data_replicated_between_clusters","tests.integration.ha_tests","2025-12-16","passed","2025-12-16","","test_replication","",""
"","273997","test_removing_unit[roles0]","tests.integration.ha_tests","2025-12-16","passed","2025-12-16","","test_scaling_three_units","",""
"Deploy both charms (application and database) to use in the tests.","427329","test_deploy_charms","tests.integration.new_relations","2025-12-16","passed","2025-12-16","","test_new_relations_1","",""
"Build and deploy two PostgreSQL clusters.","452926","test_build_and_deploy","tests.integration.ha_tests","2025-12-16","passed","2025-12-16","","test_scaling_three_units_async","",""
"Test that's possible to change PostgreSQL parameters.","114360","test_postgresql_parameters_change","tests.integration","2025-12-16","passed","2025-12-16","","test_charm","",""
"Build and deploy two PostgreSQL clusters.","300271","test_build_and_deploy","tests.integration.ha_tests","2025-12-16","passed","2025-12-16","","test_scaling","",""
"Build and deploy three unit of PostgreSQL.","332266","test_build_and_deploy","tests.integration.ha_tests","2025-12-16","passed","2025-12-16","","test_self_healing","",""
"Build and deploy two PostgreSQL cluster in two separate models to test async replication.","653313","test_deploy_async_replication_setup","tests.integration.ha_tests","2025-12-16","passed","2025-12-16","","test_async_replication","",""
"","78768","test_interruption_db_process[SIGTERM-postgres]","tests.integration.ha_tests","2025-12-16","passed","2025-12-16","","test_self_healing","",""
"","347243","test_deploy","tests.integration","2025-12-16","passed","2025-12-16","","test_subordinates","",""
"Test switching over to the second cluster.","278848","test_switchover","tests.integration.ha_tests","2025-12-16","passed","2025-12-16","","test_async_replication","",""
"","79648","test_interruption_db_process[SIGTERM-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","2025-12-16","passed","2025-12-16","","test_self_healing","",""
"Test that passwords don't get exposed on postgresql logs.","654","test_no_password_exposed_on_logs","tests.integration","2025-12-16","passed","2025-12-16","","test_password_rotation","",""
"Write to primary, read data from secondaries (check consistency).","12080","test_consistency","tests.integration.ha_tests","2025-12-16","passed","2025-12-16","","test_replication","",""
"","287319","test_scale_up","tests.integration","2025-12-16","passed","2025-12-16","","test_subordinates","",""
"Completely cut and restore network (situation when the unit IP doesn't change).","0","test_network_cut_without_ip_change","tests.integration.ha_tests","2025-12-16","skipped","2025-12-16","","test_self_healing","",""
"Deploy the charm-under-test.

    Assert on the unit status before any relations/configurations take place.
    ","281093","test_deploy","tests.integration","2025-12-16","passed","2025-12-16","","test_charm","",""
