"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","78486","test_interruption_db_process[SIGTERM-postgres]","tests.integration.ha_tests","2026-09-25","passed","2026-09-25","","test_self_healing_1","",""
"","31802","test_remove_db_from_prefix","tests.integration","2026-09-25","passed","2026-09-25","","test_username_prefix","",""
"Test that bidirectional replication of different tables is allowed.

    Scenario: Cluster A -> B (public.users), Cluster B -> A (public.orders)
    Expected: Both work fine, no circular replication
    ","","test_bidirectional_different_tables_allowed","tests.integration.ha_tests","","unknown","","","test_logical_replication_circular","",""
"Check that writes in one cluster are not replicated to another cluster.","316034","test_no_data_replicated_between_clusters","tests.integration.ha_tests","2026-09-25","passed","2026-09-25","","test_replication","",""
"Test password rotation action.","259071","test_password_rotation","tests.integration","2026-09-25","passed","2026-09-25","","test_password_rotation","",""
"Validate backup behavior with async replication and Ceph-backed S3.","912707","test_standby_backup_rejected_with_clear_message","tests.integration.high_availability","2026-09-25","passed","2026-09-25","","test_async_replication_backups_ceph","",""
"Deploy both charms (application and database) to use in the tests.","278720","test_deploy_charms","tests.integration.new_relations","2026-09-25","passed","2026-09-25","","test_new_relations_1","",""
"Check that an invalid database name makes the database charm block.","91641","test_database","tests.integration","2026-09-25","passed","2026-09-25","","test_invalid_database","",""
"","161483","test_resolve_errors","tests.integration.ha_tests","2026-09-25","passed","2026-09-25","","test_logical_replication","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","","test_full_cluster_restart[SIGTERM-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","","unknown","","","test_self_healing_2","",""
"Test primary shutdown with watcher providing quorum.

    Expected behavior:
    - Old primary should be network-isolated (Patroni handles this)
    - Replica should be promoted to primary
    - Clients re-routed to new primary
    - When old primary is healthy, it should become a replica
    ","762537","test_primary_shutdown_with_watcher","tests.integration.ha_tests","2026-09-25","passed","2026-09-25","","test_stereo_mode","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","","test_full_cluster_restart[SIGKILL-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","","unknown","","","test_self_healing_2","",""
"Test graceful promotion of a standby cluster to primary.","280026","test_standby_promotion","tests.integration.high_availability","2026-09-25","passed","2026-09-25","","test_async_replication","",""
"","290667","test_removing_unit[roles1]","tests.integration.ha_tests","2026-09-25","passed","2026-09-25","","test_scaling_three_units","",""
"Simple test to ensure that the database application charms get deployed.","707055","test_deploy","tests.integration.spaces","2026-09-25","passed","2026-09-25","","test_spaced_async_replication","",""
"Verify that a single watcher can monitor multiple PostgreSQL clusters.

    The watcher relation no longer has limit: 1, so the watcher can relate
    to multiple PostgreSQL clusters simultaneously. Each relation gets its own
    Raft instance with a dedicated port and data directory.
    ","143941","test_multi_cluster_watcher","tests.integration.ha_tests","2026-09-25","passed","2026-09-25","","test_stereo_mode","",""
"Recreates the cluster from storage volumes.","616276","test_cluster_restore","tests.integration.ha_tests","2026-09-25","passed","2026-09-25","","test_restore_cluster","",""
"Build and deploy two units of PostgreSQL in GCP, test backup and restore actions.","1133186","test_backup_gcp","tests.integration","2026-09-25","passed","2026-09-25","","test_backups_gcp","",""
"Test that an application can connect to different clusters of the same database.","81327","test_an_application_can_connect_to_multiple_database_clusters","tests.integration.new_relations","2026-09-25","passed","2026-09-25","","test_new_relations_1","",""
"Build, deploy two units of PostgreSQL and do backup in AWS. Then, write new data into DB, switch WAL file and test point-in-time-recovery restore action.","1881108","test_pitr_backup_ceph","tests.integration","2026-09-25","passed","2026-09-25","","test_backups_pitr_ceph","",""
