"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","","test_interruption_db_process[SIGTERM-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","","unknown","","","test_self_healing_1","",""
"","","test_pg2_publisher_error","tests.integration.ha_tests","","unknown","","","test_logical_replication","",""
"Test that the charm can handle invalid and valid backup configurations.","68995","test_invalid_config_and_recovery_after_fixing_it","tests.integration","2026-08-11","passed","2026-08-11","","test_backups_gcp","",""
"","305169","test_removing_unit[roles2]","tests.integration.ha_tests","2026-08-11","passed","2026-08-11","","test_scaling_three_units_async","",""
"Check that the data integrator user can perform the expected operations in each database.","841930","test_operations","tests.integration","2026-08-11","passed","2026-08-11","","test_predefined_roles","",""
"Completely cut and restore network.","213629","test_network_cut","tests.integration.ha_tests","2026-08-11","passed","2026-08-11","","test_self_healing_3","",""
"","269325","test_removing_stereo_sync_standby","tests.integration.ha_tests","2026-08-11","passed","2026-08-11","","test_scaling","",""
"","320","test_database_is_up[1]","tests.integration","2026-08-11","passed","2026-08-11","","test_charm","",""
"Relate the two clusters and start replication, making db2 a standby cluster.","92662","test_async_relate_and_replicate","tests.integration.high_availability","2026-08-11","passed","2026-08-11","","test_async_replication_outage","",""
"Test that async replication fails over correctly.","178609","test_failover_in_standby_cluster","tests.integration.high_availability","2026-08-11","passed","2026-08-11","","test_async_replication","",""
"","","test_replication_after_pg2_removal","tests.integration.ha_tests","","unknown","","","test_logical_replication","",""
"Simple test to ensure that the PostgreSQL application charms get deployed.","714885","test_deploy","tests.integration.high_availability","2026-08-11","passed","2026-08-11","","test_async_replication_upgrade","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","93130","test_full_cluster_restart[SIGTERM-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","2026-08-11","passed","2026-08-11","","test_self_healing_2","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","469696","test_deploy_stable","tests.integration.high_availability","2026-08-11","passed","2026-08-11","","test_upgrade_from_stable","",""
"Test that an application can request additional databases using the same interface.","71262","test_an_application_can_request_multiple_databases","tests.integration.new_relations","2026-08-11","passed","2026-08-11","","test_new_relations_1","",""
"","85565","test_freeze_db_process[/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","2026-08-11","passed","2026-08-11","","test_self_healing_2","",""
"Build and deploy one unit of PostgreSQL and then test the available plugins.","341428","test_plugins","tests.integration","2026-08-11","passed","2026-08-11","","test_plugins","",""
"","29769","test_remove_db_from_prefix","tests.integration","2026-08-11","passed","2026-08-11","","test_username_prefix","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","444642","test_deploy_stable","tests.integration.high_availability","2026-08-11","passed","2026-08-11","","test_upgrade_skip_pre_upgrade_check","",""
