"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 19 02:07:17 UTC 2024","Fri Apr 19 02:17:25 UTC 2024","607834","tests.integration","test_db","","","","test_sentry_db_blocked",""
"passed","Fri Apr 19 01:49:26 UTC 2024","Fri Apr 19 01:50:44 UTC 2024","78741","tests.integration","test_subordinates","","","","test_scale_down",""
"passed","Fri Apr 19 01:29:28 UTC 2024","Fri Apr 19 01:41:01 UTC 2024","693482","tests.integration.ha_tests","test_replication","","","","test_build_and_deploy","Build and deploy three unit of PostgreSQL."
"passed","Fri Apr 19 01:40:34 UTC 2024","Fri Apr 19 01:46:39 UTC 2024","364840","tests.integration.ha_tests","test_upgrade_from_stable","","","","test_upgrade_from_stable","Test updating from stable channel."
"passed","Fri Apr 19 01:29:25 UTC 2024","Fri Apr 19 01:48:27 UTC 2024","1141696","tests.integration","test_tls","","","","test_tls_enabled","Test that TLS is enabled when relating to the TLS Certificates Operator."
"broken","Fri Apr 19 02:52:09 UTC 2024","Fri Apr 19 02:57:12 UTC 2024","302372","tests.integration.ha_tests","test_self_healing","","","","test_network_cut_without_ip_change","Completely cut and restore network (situation when the unit IP doesn't change)."
"passed","Fri Apr 19 01:42:01 UTC 2024","Fri Apr 19 01:42:01 UTC 2024","65","tests.integration","test_charm","","","","test_exporter_is_up[2]",""
"passed","Fri Apr 19 01:42:02 UTC 2024","Fri Apr 19 01:42:03 UTC 2024","1027","tests.integration","test_charm","","","","test_settings_are_correct[1]",""
"passed","Fri Apr 19 02:01:37 UTC 2024","Fri Apr 19 02:10:54 UTC 2024","556816","tests.integration.new_relations","test_new_relations","","","","test_relation_data_is_updated_correctly_when_scaling","Test that relation data, like connection data, is updated correctly when scaling."
"passed","Fri Apr 19 02:04:17 UTC 2024","Fri Apr 19 02:04:44 UTC 2024","27518","tests.integration.ha_tests","test_self_healing","","","","test_restart_db_process[postgres]",""
"passed","Fri Apr 19 01:42:30 UTC 2024","Fri Apr 19 01:53:56 UTC 2024","685821","tests.integration.new_relations","test_new_relations","","","","test_deploy_charms","Deploy both charms (application and database) to use in the tests."
"passed","Fri Apr 19 01:58:31 UTC 2024","Fri Apr 19 01:58:32 UTC 2024","439","tests.integration.new_relations","test_new_relations","","","","test_user_with_extra_roles","Test superuser actions and the request for more permissions."
"passed","Fri Apr 19 02:46:04 UTC 2024","Fri Apr 19 02:52:08 UTC 2024","364436","tests.integration.ha_tests","test_self_healing","","","","test_network_cut","Completely cut and restore network."
"passed","Fri Apr 19 01:43:57 UTC 2024","Fri Apr 19 02:04:57 UTC 2024","1259157","tests.integration","test_charm","","","","test_scale_down_and_up","Test data is replicated to new units after a scale up."
"passed","Fri Apr 19 01:42:01 UTC 2024","Fri Apr 19 01:42:01 UTC 2024","54","tests.integration","test_charm","","","","test_exporter_is_up[0]",""
"passed","Fri Apr 19 02:00:26 UTC 2024","Fri Apr 19 02:00:54 UTC 2024","27401","tests.integration.ha_tests","test_self_healing","","","","test_kill_db_process[/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]",""
"passed","Fri Apr 19 01:42:03 UTC 2024","Fri Apr 19 01:42:05 UTC 2024","2048","tests.integration","test_charm","","","","test_settings_are_correct[2]",""
"passed","Fri Apr 19 01:29:45 UTC 2024","Fri Apr 19 01:41:58 UTC 2024","733020","tests.integration","test_password_rotation","","","","test_deploy_active","Build the charm and deploy it."
