"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 06 01:49:31 UTC 2024","Sat Jul 06 01:49:31 UTC 2024","50","tests.integration","test_charm","","","","test_exporter_is_up[1]",""
"passed","Sat Jul 06 01:57:04 UTC 2024","Sat Jul 06 01:57:08 UTC 2024","4004","tests.integration.new_relations","test_new_relations","","","","test_database_relation_with_charm_libraries","Test basic functionality of database relation interface."
"passed","Sat Jul 06 01:46:45 UTC 2024","Sat Jul 06 01:55:31 UTC 2024","525687","tests.integration","test_password_rotation","","","","test_deploy_active","Build the charm and deploy it."
"passed","Sat Jul 06 01:50:28 UTC 2024","Sat Jul 06 01:50:32 UTC 2024","3177","tests.integration.ha_tests","test_upgrade_from_stable","","","","test_pre_upgrade_check","Test that the pre-upgrade-check action runs successfully."
"passed","Sat Jul 06 01:42:23 UTC 2024","Sat Jul 06 01:42:32 UTC 2024","9004","tests.integration","test_tls","","","","test_deploy_active","Build the charm and deploy it."
"skipped","Sat Jul 06 02:04:20 UTC 2024","Sat Jul 06 02:04:20 UTC 2024","0","tests.integration.ha_tests","test_smoke","","","","test_app_resources_conflicts_v2","Test application deploy in dirty environment with garbage storage from another application."
"passed","Sat Jul 06 01:40:45 UTC 2024","Sat Jul 06 01:49:31 UTC 2024","526066","tests.integration","test_charm","","","","test_deploy","Deploy the charm-under-test.

    Assert on the unit status before any relations/configurations take place.
    "
"passed","Sat Jul 06 01:49:32 UTC 2024","Sat Jul 06 01:49:33 UTC 2024","1027","tests.integration","test_charm","","","","test_settings_are_correct[1]",""
"passed","Sat Jul 06 02:08:34 UTC 2024","Sat Jul 06 02:10:24 UTC 2024","109685","tests.integration","test_backups","","","","test_invalid_config_and_recovery_after_fixing_it","Test that the charm can handle invalid and valid backup configurations."
"passed","Sat Jul 06 02:05:39 UTC 2024","Sat Jul 06 02:06:11 UTC 2024","32126","tests.integration.ha_tests","test_self_healing","","","","test_kill_db_process[/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]",""
"passed","Sat Jul 06 01:58:18 UTC 2024","Sat Jul 06 02:05:06 UTC 2024","407496","tests.integration.ha_tests","test_self_healing","","","","test_storage_re_use","Verifies that database units with attached storage correctly repurpose storage.

    It is not enough to verify that Juju attaches the storage. Hence test checks that the
    postgresql properly uses the storage that was provided. (ie. doesn't just re-sync everything
    from primary, but instead computes a diff between current storage and primary storage.)
    "
"passed","Sat Jul 06 02:10:02 UTC 2024","Sat Jul 06 02:15:06 UTC 2024","303712","tests.integration","test_charm","","","","test_persist_data_through_primary_deletion","Test data persists through a primary deletion."
"passed","Sat Jul 06 01:51:32 UTC 2024","Sat Jul 06 01:58:22 UTC 2024","409197","tests.integration","test_subordinates","","","","test_scale_up",""
"passed","Sat Jul 06 02:13:10 UTC 2024","Sat Jul 06 02:16:17 UTC 2024","187206","tests.integration.new_relations","test_new_relations","","","","test_invalid_extra_user_roles",""
"passed","Sat Jul 06 01:49:33 UTC 2024","Sat Jul 06 01:49:34 UTC 2024","1031","tests.integration","test_charm","","","","test_settings_are_correct[2]",""
"passed","Sat Jul 06 01:49:34 UTC 2024","Sat Jul 06 01:51:28 UTC 2024","113313","tests.integration","test_charm","","","","test_postgresql_parameters_change","Test that's possible to change PostgreSQL parameters."
"passed","Sat Jul 06 01:40:49 UTC 2024","Sat Jul 06 01:43:32 UTC 2024","163889","tests.integration.ha_tests","test_smoke","","","","test_app_force_removal","Remove unit with force while storage is alive."
